game_pk,team_side,team_id,runs_batting,hits_batting,strikeOuts_batting,baseOnBalls_batting,avg,obp,slg,pitchesThrown,balls_pitching,strikes_pitching,strikeOuts_pitching,baseOnBalls_pitching,hits_pitching,earnedRuns,homeRuns_pitcing,runs_pitching,era,whip,groundOuts_pitching,airOuts_pitching,total,putOuts,assists,errors,doublePlays,triplePlays,rangeFactor,caughtStealing,passedBall,innings
633853,away,142,3,6,9,3,.239,.315,.421,120,42,78,5,4,11,6,2,6,4.67,1.33,11,6,0,24,8,1,0,0,0,0,1,0
633882,home,147,4,9,14,6,.228,.317,.372,150,53,97,10,5,6,1,0,3,3.14,1.08,11,7,0,27,10,2,0,0,0,1,0,0
633882,away,139,3,6,10,5,.228,.315,.394,181,73,108,14,6,9,4,1,4,3.39,1.13,3,5,0,24,7,0,0,0,0,0,0,0
633844,home,141,6,9,15,6,.259,.325,.444,159,57,102,10,4,6,5,4,5,3.87,1.26,10,7,0,27,9,0,0,0,0,0,0,0
633844,away,146,5,6,10,4,.231,.301,.366,186,69,117,15,6,9,5,2,6,3.51,1.18,6,6,0,25,4,2,0,0,0,0,0,0
633883,home,144,3,7,10,3,.234,.315,.433,142,46,96,7,2,9,5,2,5,4.48,1.36,12,7,0,27,13,1,0,0,0,0,0,0
633883,away,120,5,9,7,2,.252,.320,.391,145,56,89,10,3,7,3,1,3,4.16,1.26,12,5,0,27,13,1,0,0,0,1,0,0
633842,home,117,2,4,10,2,.265,.336,.422,127,42,85,11,2,7,1,0,1,3.78,1.19,9,7,0,27,9,0,0,0,0,0,0,0
633842,away,111,1,7,11,2,.257,.316,.438,136,46,90,10,2,4,2,0,2,3.95,1.34,7,6,0,24,8,0,0,0,0,0,0,0
633848,home,115,6,12,6,3,.236,.305,.384,110,35,75,6,1,7,1,0,3,4.65,1.41,13,8,0,27,11,1,0,0,0,0,0,0
633848,away,140,3,7,6,1,.229,.298,.374,137,45,92,6,3,12,6,1,6,4.42,1.35,7,11,0,24,7,0,0,0,0,0,0,0
633988,home,119,14,10,8,10,.242,.341,.413,143,36,107,12,2,7,3,2,3,3.18,1.07,7,9,0,27,5,2,0,0,0,0,0,0
633988,away,138,3,7,12,2,.230,.302,.393,190,80,110,8,10,10,14,1,14,4.11,1.37,7,10,0,24,6,3,0,0,0,0,0,0
633954,home,136,0,4,8,2,.206,.282,.363,146,44,102,7,1,10,6,1,6,4.50,1.29,12,8,0,27,10,0,0,0,0,0,0,0
633954,away,133,6,10,7,1,.229,.313,.405,111,39,72,8,2,4,0,0,0,3.98,1.27,11,6,0,27,13,1,0,0,0,0,0,0
633867,home,113,12,12,10,4,.249,.328,.420,136,46,90,9,4,8,4,0,4,4.67,1.37,14,4,0,27,14,0,0,0,0,0,0,0
633867,away,143,4,8,9,4,.239,.312,.387,167,56,111,10,4,12,8,2,12,4.22,1.29,6,8,0,24,4,1,0,0,0,1,0,0
633866,home,114,2,6,6,2,.236,.303,.408,136,52,84,10,3,11,7,4,7,4.37,1.29,7,2,0,21,7,0,0,0,0,0,0,0
633866,away,145,7,11,10,3,.255,.336,.421,133,52,81,6,2,6,2,2,2,3.75,1.21,9,4,0,21,12,0,0,0,0,1,0,0
633836,home,144,5,7,9,3,.234,.315,.432,137,56,81,10,5,4,1,0,1,4.41,1.35,10,7,0,27,9,1,0,0,0,0,0,0
633836,away,120,1,4,10,5,.250,.318,.387,121,42,79,9,3,7,5,1,5,4.18,1.26,8,7,0,24,8,1,0,0,0,0,0,0
633819,home,147,2,6,6,0,.227,.315,.373,170,62,108,10,4,10,9,1,9,3.25,1.09,10,7,0,27,8,0,0,0,0,0,0,0
633819,away,139,9,10,10,4,.229,.316,.394,113,39,74,6,0,6,2,2,2,3.37,1.12,9,12,0,27,8,0,0,0,0,0,0,0
633831,home,117,1,7,6,1,.264,.335,.421,185,65,120,12,7,8,5,1,5,3.81,1.20,7,7,0,27,9,0,0,0,0,1,0,0
633831,away,111,5,8,12,7,.257,.317,.438,105,30,75,6,1,7,1,1,1,3.90,1.33,7,13,0,27,8,0,0,0,0,1,0,0
633860,home,115,11,16,6,2,.240,.308,.388,140,50,90,10,3,6,6,2,6,4.67,1.40,6,10,0,27,7,0,0,0,0,0,0,0
633860,away,140,6,6,10,3,.228,.298,.374,158,51,107,6,2,16,11,1,11,4.55,1.37,11,7,0,24,11,0,0,0,0,0,0,0
633835,home,134,5,7,8,2,.228,.299,.351,118,34,84,5,2,7,3,0,3,4.79,1.34,11,11,0,27,12,0,0,0,0,0,0,0
633835,away,146,3,7,5,2,.231,.301,.365,128,41,87,8,2,7,5,1,5,3.54,1.18,6,10,0,24,6,1,0,0,0,1,0,0
633876,home,158,7,7,5,5,.211,.297,.367,180,76,104,11,4,13,4,1,4,3.74,1.17,7,9,0,27,5,0,0,0,0,0,0,0
633876,away,109,4,13,11,4,.237,.313,.390,137,57,80,5,5,7,6,4,7,4.99,1.40,8,11,0,24,6,1,0,0,0,0,0,0
633833,home,118,6,9,5,2,.242,.305,.389,149,51,98,9,3,10,4,2,5,4.36,1.39,9,7,0,27,10,1,0,0,0,0,0,0
633833,away,142,5,10,9,3,.240,.316,.423,119,44,75,5,2,9,5,3,6,4.68,1.33,5,14,0,24,6,2,0,0,0,1,0,0
633859,home,145,4,6,9,0,.255,.341,.409,129,43,86,12,2,5,1,1,1,3.23,1.17,7,8,0,27,7,0,0,0,0,1,0,0
633859,away,116,1,5,12,2,.226,.297,.362,106,34,72,9,0,6,4,4,4,4.37,1.33,8,7,0,24,8,1,0,0,0,1,0,0
633809,home,138,2,6,8,5,.230,.302,.390,148,59,89,7,2,10,4,1,4,4.11,1.36,12,7,0,27,14,0,0,0,0,0,0,0
633809,away,113,4,10,7,2,.248,.324,.424,140,49,91,8,5,6,2,0,2,4.99,1.39,9,9,0,27,9,0,0,0,0,0,0,0
633832,home,108,2,6,10,3,.244,.306,.408,171,65,106,9,3,11,6,2,6,5.00,1.43,9,7,0,27,10,0,0,0,0,0,0,0
633832,away,136,6,11,9,3,.208,.284,.367,139,47,92,10,3,6,2,2,2,4.46,1.28,10,7,0,27,11,0,0,0,0,0,0,0
633823,home,137,7,11,9,5,.232,.319,.414,115,36,79,8,0,5,2,1,2,3.35,1.14,12,6,0,27,9,0,0,0,0,0,0,0
633823,away,112,2,5,8,0,.240,.320,.411,175,75,100,9,5,11,7,1,7,3.67,1.30,7,7,0,24,8,1,0,0,0,0,0,0
633841,home,135,4,8,5,4,.237,.322,.380,154,59,95,7,4,6,3,1,3,2.85,1.11,11,8,0,27,11,1,0,0,0,0,0,0
633841,away,121,3,6,7,4,.235,.315,.369,141,52,89,5,4,8,3,1,4,3.21,1.15,10,9,0,24,10,1,0,0,0,0,0,0
633818,home,110,3,7,7,3,.233,.300,.390,138,31,107,10,1,8,1,0,1,4.84,1.38,8,9,0,27,8,0,0,0,0,0,0,0
633818,away,114,1,8,10,1,.218,.290,.380,129,43,86,7,3,7,3,1,3,3.92,1.26,8,7,0,24,9,1,0,0,0,0,0,0
633862,home,143,1,6,11,1,.237,.311,.385,122,41,81,8,2,6,2,1,2,4.27,1.28,12,5,0,27,14,0,0,0,0,1,0,0
633862,away,120,2,6,8,2,.249,.317,.386,128,45,83,11,1,6,1,0,1,4.12,1.25,4,9,0,27,5,0,0,0,0,1,0,0
